"ORDEN","P2_C","P3_C","P4_C","P5_C","P6_C","P7_C","P8_C","P9_C","P10_C","F_EXP"
"19012","03","02","02","11001","01","1","07","1",0,117.84347826087
"19012","04","02","02","11001","01","3",NA,"1",0,117.84347826087
"19013","01","03","01","11001","01","3",NA,"1",0,269.333333333333
"19014","01","02","01","11001","01","3",NA,"1",0,119.958419281704
"19014","02","02","01","11001","02","3",NA,"1",0,119.958419281704
"19015","01","01","01","11001","02","3",NA,"1",0,119.95841948029
"19015","02","02","01","25473","03","3",NA,"1",0,119.95841948029
"19017","01","01","01","25377","01","3",NA,"1",0,377.063665078123
"19018","01","01","01","11001","01","3",NA,"1",0,30.6086956521739
"19018","02","01","01","11001","02","3",NA,"1",0,30.6086956521739
"19019","01","02","01","11001","01","3",NA,"1",0,117.84347826087
"19020","01","01","01","11001","01","1","01","1",0,30.7513802569376
"19020","02","01","01","11001","02","3",NA,"2",95000,30.7513802569376
"19020","03","01","01","11001","04","3",NA,"2",95000,30.7513802569376
"19020","04","04","01","11001","03","2",NA,"1",0,30.7513802569376
"19021","01","01","01","11001","01","3",NA,"1",0,31.2821056009948
"19021","02","01","01","11001","02","3",NA,"1",0,31.2821056009948
"19022","01","01","01","11001","01","3",NA,"1",0,82.2608695652174
"19022","02","01","01","25377","03","3",NA,"1",0,82.2608695652174
"19024","01","04","01","11001","01","2",NA,"2",11500,503.877296167656
"19027","01","01","01","25175","01","3",NA,"1",0,233.571428571429
"19028","01","01","01","11001","01","3",NA,"1",0,96.6673603769505
"19029","01","01","01","11001","03","3",NA,"3",18000,433.866212225877
"19030","01","04","01","11001","03","2",NA,"3",13000,394.545454545455
"19042","01","05","01","11001","50","3",NA,"2",0,46.1494026957534
"19093","01","01","01","11001","02","3",NA,"2",7900,194.625
"19094","01","01","01","11001","01","3",NA,"1",0,31
"19097","01","01","01","11001","01","3",NA,"1",0,232
"19103","01","04","01","11001","03","2",NA,"1",0,43.0166666666667
"19106","01","01","01","11001","50","3",NA,"1",0,91.5093263458838
"19106","02","01","01","11001","50","3",NA,"1",0,91.5093263458838
"19106","03","01","01","11001","50","3",NA,"2",80000,91.5093263458838
"19106","04","01","01","11001","50","3",NA,"2",80000,91.5093263458838
"19106","05","02","01","11001","50","3",NA,"2",80000,91.5093263458838
"19110","01","01","01","25377","02","3",NA,"2",35000,194.625
"19113","01","04","01","18001","53","2",NA,"1",0,551.137182335347
"19114","01","04","01","11001","02","2",NA,"1",0,186
"19115","01","01","01","11001","01","3",NA,"2",7000,194.625
"19115","02","02","01","11001","50","3",NA,"2",7000,194.625
"19116","01","01","01","25175","01","3",NA,"1",0,60.2091454324718
"19119","01","01","01","11001","01","3",NA,"1",0,270.658773018701
"19121","01","02","03","76001","02","3",NA,"1",0,98.1666666666667
"19123","01","02","01","11001","01","3",NA,"1",0,232
"19126","01","01","01","11001","03","3",NA,"1",0,127.558620689655
"19126","02","02","02","25214","02","1","04","1",0,127.558620689655
"19128","01","02","01","25473","01","3",NA,"1",0,86.0333333333333
"19134","01","01","01","11001","01","3",NA,"1",0,95.6746096913694
"19136","01","04","01","11001","03","2",NA,"1",0,703.083333333333
"19142","01","01","02","11001","01","3",NA,"1",0,98.1022948753169
"19145","01","04","01","11001","01","2",NA,"1",0,565.369247348729
"19146","01","04","01","11001","04","2",NA,"1",0,220.458333333333
"19147","01","04","01","11001","04","2",NA,"1",0,59.5833333333333
"19153","01","01","01","11001","02","1","03","1",0,119.166666666667
"19160","01","04","01","11001","02","2",NA,"1",0,192.370039734813
"19164","01","01","01","11001","01","3",NA,"2",70000,43.8423099462699
"19170","01","01","01","11001","01","3",NA,"1",0,29.7916666666667
"19174","01","05","01","11001","03","3",NA,"1",0,58.2592592592593
"19175","01","01","01","11001","01","3",NA,"1",0,258.646167567418
"19176","01","04","01","11001","04","2",NA,"1",0,73.0888888888889
"19177","01","01","01","11001","02","3",NA,"1",0,25.8194444444444
"19177","02","02","01","25377","05","3",NA,"1",0,25.8194444444444
"19177","03","01","01","11001","05","1","04","2",0,25.8194444444444
"19185","01","01","02","11001","01","3",NA,"1",0,43.3625812815585
"19189","01","01","01","25269","01","3",NA,"3",25000,20.5714285714286
"19192","01","01","01","11001","02","3",NA,"2",20000,150.054315113315
"19194","01","06","02","25754","01","3",NA,"3",0,5.35714285714286
"19198","01","01","01","11001","03","3",NA,"3",65000,122.924234249028
"19201","01","01","01","68081","53","3",NA,"1",0,94.0408163265306
"19205","01","01","01","11001","01","3",NA,"1",0,13.7142857142857
"19211","01","01","01","11001","02","3",NA,"1",0,147.297297297297
"19243","01","04","01","11001","01","2",NA,"1",0,197.232317498968
"19245","01","01","01","25269","01","3",NA,"1",0,117.555555555556
"19248","01","04","01","11001","53","2",NA,"1",0,49.8333333333333
"19249","01","04","01","11001","04","2",NA,"1",0,99.6666666666667
"19251","01","04","01","11001","01","2",NA,"1",0,728.333333333333
"19252","01","01","01","11001","04","3",NA,"1",0,198.625
"19253","01","02","01","11001","02","3",NA,"3",0,198.625
"19254","01","01","01","11001","01","3",NA,"1",0,336.277052389027
"19256","01","01","01","11001","01","3",NA,"1",0,198.625
"19258","01","01","01","11001","02","3",NA,"2",85000,22.6666666666667
"19259","01","01","01","11001","02","3",NA,"1",0,11.3333333333333
"19267","01","01","01","11001","01","3",NA,"1",0,89.691065570877
"19267","02","01","01","11001","02","3",NA,"1",0,89.691065570877
"19268","01","01","01","11001","02","3",NA,"1",0,74
"19268","02","01","01","11001","53","3",NA,"1",0,74
"19269","01","01","01","11001","01","3",NA,"1",0,7.28571428571428
"19271","01","01","01","11001","02","3",NA,"2",0,8.19090909090909
"19273","01","01","01","11001","05","3",NA,"1",0,106.25
"19277","01","04","01","11001","01","2",NA,"1",0,76.3666666666667
"19279","01","01","01","11001","01","3",NA,"2",60000,1122.27950327297
"19280","01","01","01","11001","01","3",NA,"2",50000,23.8395672445143
"19282","01","05","03","11001","01","3",NA,"1",0,103.802631578947
"19285","01","05","01","11001","01","3",NA,"2",0,103.802631578947
"19286","01","02","03","25899","01","1","10","2",70000,23.3026315789474
"19296","01","01","01","11001","01","3",NA,"1",0,278.358441026013
"19297","01","01","01","25377","01","3",NA,"1",0,122.1875
"19297","02","01","01","11001","01","3",NA,"1",0,122.1875
"19297","03","02","01","25377","01","3",NA,"1",0,122.1875
"19299","01","01","01","11001","01","3",NA,"1",0,163.3515625
"19300","01","01","01","11001","01","3",NA,"1",0,226.812123842072
"19301","01","01","01","11001","02","3",NA,"1",0,228.103095504228
"19307","01","01","01","11001","01","3",NA,"2",40000,90.8333333333333
"19316","01","07","01",NA,"01","8",NA,"1",0,121.111111111111
"19320","01","04","01","11001","02","2",NA,"2",170000,136.25
"19330","01","01","01","11001","01","3",NA,"1",0,116.198350294849
"19330","02","01","01","11001","01","3",NA,"1",0,116.198350294849
"19334","01","05","01","11001","01","3",NA,"2",30000,105.923076923077
"19334","02","05","01","11001","01","3",NA,"2",30000,105.923076923077
"19334","03","05","01","11001","01","3",NA,"2",30000,105.923076923077
"19334","04","05","01","11001","01","3",NA,"2",30000,105.923076923077
"19335","01","01","01","11001","01","3",NA,"1",0,376.235294117647
"19335","02","01","01","25899","01","3",NA,"3",60000,376.235294117647
"19337","01","04","01","11001","01","2",NA,"2",14000,105.923076923077
"19346","01","01","01","11001","01","3",NA,"2",12000,103.5
"19352","01","01","03","11001","01","3",NA,"2",15000,110.117647058824
"19357","01","02","01","11001","01","3",NA,"2",38000,24.1409272538403
"19358","01","01","01","11001","01","3",NA,"2",50000,24.1409272538403
"19371","01","01","01","11001","01","3",NA,"3",60000,19.2677966101695
"19379","01","01","02","11001","01","3",NA,"1",0,146.313725490196
"19383","01","04","01","11001","04","2",NA,"1",0,125.411764705882
"19387","01","01","01","11001","05","3",NA,"1",0,42.5994946345332
"19387","02","04","01","11001","05","2",NA,"1",0,42.5994946345332
"19397","01","01","01","11001","01","3",NA,"1",0,380.270318744037
"19398","01","01","01","11001","01","3",NA,"1",0,38.0952380952381
"19401","01","01","01","11001","01","3",NA,"1",0,351.657894736842
"19414","01","01","01","11001","02","3",NA,"1",0,351.657894736842
"19423","01","01","01","11001","02","3",NA,"1",0,213.958333333333
"19433","01","01","03","11001","02","3",NA,"1",0,416.25
"19435","01","06","02","11001","01","1","10","4",0,1295
"19436","01","04","01","11001","01","2",NA,"1",0,249.75
"19439","01","01","01","11001","01","3",NA,"1",0,113.516129032258
"19444","01","01","01","11001","02","3",NA,"1",0,151.528541044259
"19445","01","01","01","11001","52","3",NA,"2",0,134.572316629138
"19446","01","01","01","11001","01","3",NA,"1",0,148.244349503044
"19446","02","01","01","11001","02","3",NA,"1",0,148.244349503044
"19446","03","01","01","11001","03","3",NA,"1",0,148.244349503044
"19448","01","01","01","11001","01","3",NA,"1",0,52.5176906248157
"19448","02","04","01","11001","03","2",NA,"1",0,52.5176906248157
"19453","01","01","01","11001","53","3",NA,"3",60000,37.9733333333333
"19454","01","01","01","11001","01","3",NA,"1",0,323
"19455","01","01","01","11001","01","3",NA,"1",0,88.32
"19461","01","01","01","68001","01","3",NA,"2",90000,54.5
"19462","01","01","01","11001","02","3",NA,"1",0,458.25
"19464","01","02","01","11001","03","1","77","1",0,529.565217391304
"19471","01","01","01","11001","01","3",NA,"1",0,161.5
"19472","01","01","01","11001","01","3",NA,"1",0,252.521739130435
"19473","01","01","01","11001","01","3",NA,"1",0,252.521739130435
"19473","02","01","01","11001","02","3",NA,"1",0,252.521739130435
"19473","03","01","01","11001","01","3",NA,"2",0,252.521739130435
"19474","01","01","01","11001","01","3",NA,"1",0,53.5652173913044
"19478","01","01","01","25754","01","3",NA,"1",0,176.839155692079
"19483","01","04","01","11001","01","2",NA,"1",0,491.726434249999
"19484","01","01","01","11001","02","3",NA,"1",0,64.9047619047619
"19484","02","02","01","11001","01","3",NA,"1",0,64.9047619047619
"19487","01","01","01","11001","04","3",NA,"1",0,192.028571428571
"19493","01","01","01","11001","01","3",NA,"2",0,857.647058823529
"19495","01","04","01","11001","05","2",NA,"1",0,116.204081632653
"19496","01","04","01","11001","03","2",NA,"1",0,334.086734693878
"19496","02","04","01","11001","04","2",NA,"1",0,334.086734693878
"19500","01","01","01","25899","01","3",NA,"4",0,10.8194206078043
"19500","02","04","01","25473","01","2",NA,"1",0,10.8194206078043
"19506","01","01","01","11001","01","3",NA,"1",0,192.028571428571
"19507","01","01","01","11001","01","3",NA,"1",0,91.9032258064516
"19508","01","01","01","11001","01","3",NA,"3",50000,126
"19508","02","01","01","11001","01","3",NA,"3",50000,126
"19511","01","01","01","11001","01","3",NA,"1",0,185.926530612245
"19519","01","01","01","11001","01","3",NA,"2",50000,113.722222222222
"19534","01","01","01","11001","02","3",NA,"2",0,52.6312556546564
"19537","01","01","01","25473","01","3",NA,"1",0,228.957142857143
"19538","01","01","01","11001","03","3",NA,"1",0,228.957142857143
"19545","01","03","01","68276","02","1","10","2",50000,29.2173913043478
"19546","01","02","01","25899","01","3",NA,"2",30000,97.4347826086957
"19547","01","01","01","11001","03","3",NA,"2",30000,97.4347826086957
"19549","01","02","03","11001","01","3",NA,"2",1e+05,331.840909090909
"19554","01","01","01","11001","02","3",NA,"2",40000,187.833333333333
"19556","01","02","01","25754","01","3",NA,"2",1e+05,464.130864550224
"19557","01","01","01","25473","01","3",NA,"1",0,292.173913043478
"19562","01","01","01","11001","01","3",NA,"1",0,292.173913043478
"19563","01","01","01","11001","01","3",NA,"2",60000,29.2173913043478
"19566","01","04","01","11001","02","2",NA,"1",0,98.1418439716312
"19567","01","01","01","11001","01","3",NA,"2",70000,95.2556839077154
"19571","01","04","01","11001","03","2",NA,"1",0,321.191489361702
"19576","01","01","01","76001","01","3",NA,"1",0,319.901088662383
"19579","01","01","01","11001","02","3",NA,"1",0,180
"19580","01","02","01","11001","02","3",NA,"1",0,180
"19592","01","01","01","25473","04","3",NA,"2",78000,30.9090909090909
"19611","01","02","01","11001","01","3",NA,"3",70000,387
"19613","01","04","01","11001","01","2",NA,"2",25000,771.44146512218
"19625","01","01","01","11001","01","3",NA,"1",0,105.756473593466
"19625","02","02","01","11001","01","3",NA,"1",0,105.756473593466
"19626","01","02","01","11001","02","3",NA,"1",0,53.8555737021691
"19628","01","01","01","11001","50","3",NA,"1",0,131.95
"19628","02","02","01","11001","50","3",NA,"1",0,131.95
"19629","01","01","01","11001","03","3",NA,"1",0,134.8046875
"19629","02","01","01","11001","50","3",NA,"1",0,134.8046875
"19630","01","01","01","11001","02","3",NA,"1",0,73.5875
"19630","02","01","01","25175","01","3",NA,"1",0,73.5875
"19631","01","01","01","11001","01","3",NA,"1",0,96.7421875
"19633","01","01","01","11001","02","3",NA,"2",32000,490.263157894737
"19634","01","04","01","25175","01","2",NA,"1",0,419.25
"19637","01","04","01","11001","01","2",NA,"1",0,193.5
"19640","01","03","03","25899","01","1","10","2",120000,19.25
"19644","01","04","01","11001","03","2",NA,"2",50000,66.9148936170213
"19656","01","01","03","25214","01","3",NA,"1",0,261.165812716798
"19663","01","01","01","11001","02","3",NA,"1",0,112
"19663","02","04","01","11001","02","2",NA,"1",0,112
"19678","01","01","01","11001","01","3",NA,"1",0,486.442231430936
"19678","02","02","01","11001","02","3",NA,"1",0,486.442231430936
"19679","01","01","01","11001","02","3",NA,"1",0,67.24375
"19679","02","01","01","11001","03","3",NA,"1",0,67.24375
"19680","01","01","01","11001","01","3",NA,"1",0,87.2265625
"19680","02","02","01","76001","02","3",NA,"2",90000,87.2265625
"19680","03","04","01","11001","03","2",NA,"1",0,87.2265625
"19683","01","01","01","11001","01","3",NA,"1",0,116
"19693","01","04","01","11001","01","2",NA,"1",0,154.728248459515
"19695","01","01","01","25377","01","3",NA,"1",0,156.530023268503
"19696","01","01","01","11001","01","3",NA,"1",0,102.407766692152
"19697","01","01","01","25175","02","3",NA,"1",0,173.703269670268
"19697","02","01","01","25377","02","3",NA,"2",1e+05,173.703269670268
"19698","01","01","01","11001","01","3",NA,"1",0,44
"19698","02","01","01","11001","02","3",NA,"1",0,44
"19699","01","01","01","11001","02","3",NA,"1",0,102.74151673169
"19700","01","01","01","11001","01","3",NA,"1",0,67.24375
"19700","02","01","02","11001","02","3",NA,"1",0,67.24375
"19700","03","03","01","11001","02","3",NA,"3",120000,67.24375
"19700","04","04","01","11001","01","2",NA,"1",0,67.24375
"19701","01","01","01","11001","02","3",NA,"1",0,131.95
"19701","02","01","01","11001","02","3",NA,"1",0,131.95
"19702","01","01","01","11001","01","3",NA,"1",0,73.5875
"19702","02","01","01","11001","02","3",NA,"1",0,73.5875
"19703","01","01","01","11001","01","3",NA,"1",0,131.95
"19703","02","01","01","11001","02","3",NA,"1",0,131.95
"19704","01","01","02","11001","01","3",NA,"1",0,159.976015455648
"19704","02","01","01","11001","01","3",NA,"1",0,159.976015455648
"19704","03","03","03","11001","01","3",NA,"1",0,159.976015455648
"19704","04","04","01","11001","01","2",NA,"1",0,159.976015455648
"19706","01","01","01","11001","02","3",NA,"1",0,219.36231884058
"19706","02","02","01","25377","02","1","07","1",0,219.36231884058
"19707","01","01","01","11001","01","3",NA,"1",0,219.36231884058
"19715","01","01","01","11001","01","3",NA,"1",0,326.38268173148
"19715","02","02","01","11001","01","3",NA,"1",0,326.38268173148
"19715","03","04","01","11001","03","2",NA,"1",0,326.38268173148
"19732","01","01","01","11001","01","3",NA,"2",60000,73.510989010989
"19738","01","01","01","25899","01","3",NA,"1",0,54.9791666666667
"19753","01","01","01","11001","01","3",NA,"1",0,91.808408051927
"19761","01","01","01","11001","02","3",NA,"1",0,133.333333333333
"19762","01","01","01","11001","01","3",NA,"1",0,133.333333333333
"19762","02","01","01","11001","03","3",NA,"1",0,133.333333333333
"19764","01","01","01","11001","01","3",NA,"2",0,99.4148593060975
"19768","01","02","01","11001","01","3",NA,"1",0,91.808408051927
"19773","01","01","01","11001","50","3",NA,"3",60000,142.060606060606
"19775","01","01","01","11001","01","3",NA,"2",0,159.283997160356
"19776","01","01","01","11001","02","3",NA,"2",150000,15.0877192982456
"19776","02","04","01","01001","01","2",NA,"1",0,15.0877192982456
"19778","01","01","01","11001","53","3",NA,"1",0,91.6746411483254
"19784","01","05","01","11001","03","3",NA,"2",0,344.166666666667
"19786","01","02","01","11001","01","3",NA,"2",0,344.166666666667
"19788","01","01","01","11001","50","1","03","1",0,481.709949650423
"19789","01","01","01","11001","01","3",NA,"1",0,477.393896293606
"19789","02","02","02","25214","02","3",NA,"2",50000,477.393896293606
"19792","01","01","01","11001","01","3",NA,"1",0,111.54417566602
"19797","01","01","01","25377","01","3",NA,"2",70000,117.818181818182
"19803","01","01","01","11001","01","3",NA,"2",0,159.283997160356
"19803","02","01","01","11001","01","3",NA,"2",0,159.283997160356
"19814","01","01","01","11001","01","3",NA,"1",0,157.906258232505
"19815","01","01","01","11001","02","3",NA,"1",0,176.4
"19815","02","01","01","11001","03","3",NA,"1",0,176.4
"19828","01","01","01","25175","01","3",NA,"1",0,142.5
"19831","01","05","03","11001","50","3",NA,"3",60000,105.310746095996
"19843","01","01","01","11001","03","3",NA,"1",0,141.75
"19848","01","01","01","11001","50","1","04","2",2e+05,68.1752359174918
"19872","01","01","01","11001","02","3",NA,"1",0,65.6214013930389
"19876","01","01","03","11001","01","3",NA,"1",0,6.01503759398496
"19877","01","01","01","11001","02","3",NA,"1",0,6.01503759398496
"19883","01","01","01","11001","01","3",NA,"1",0,7.63157894736842
"19884","01","01","01","11001","01","3",NA,"1",0,12.1052631578947
"19886","01","01","01","25175","01","3",NA,"1",0,16.140350877193
"19889","01","01","01","25899","01","3",NA,"2",0,83.1578947368421
"19889","02","01","01","63130","01","3",NA,"2",0,83.1578947368421
"19889","03","01","01","25269","01","3",NA,"4",0,83.1578947368421
"19889","04","04","01","76364","01","2",NA,"2",0,83.1578947368421
"19891","01","04","01","11001","02","2",NA,"2",25000,83.1578947368421
"19892","01","01","01","25175","02","3",NA,"2",60000,22.8947368421053
"19893","01","01","01","11001","01","3",NA,"2",70000,7.63157894736842
"19894","01","02","02","25286","50","1","04","2",65000,6.01503759398496
"19894","02","02","01","25214","02","1","04","1",0,6.01503759398496
"19896","01","01","01","11001","01","3",NA,"1",0,87.1055969149351
"19897","01","05","01","11001","52","3",NA,"1",0,136.898403250096
"19900","01","01","01","11001","01","3",NA,"1",0,81.8125
"19906","01","05","01","11001","53","3",NA,"1",0,80.9623655913978
"19906","02","05","01","11001","53","3",NA,"1",0,80.9623655913978
"19907","01","01","01","76001","01","3",NA,"2",70000,101.75
"19908","01","04","01","11001","02","2",NA,"1",0,328.225806451613
"19914","01","01","01","11001","02","3",NA,"1",0,144.41935483871
"19918","01","01","01","25214","01","3",NA,"1",0,84.8497789330957
"19921","01","01","01","11001","02","3",NA,"1",0,45.6329751967751
"19922","01","01","01","11001","02","3",NA,"1",0,45.5
"19923","01","01","01","11001","02","3",NA,"2",0,525.913043478261
"19924","01","01","01","11001","01","3",NA,"1",0,280.756326543797
"19929","01","01","01","73449","01","3",NA,"1",0,321.75
"19945","01","01","01","11001","04","3",NA,"2",60000,144.47619047619
"19947","01","04","01","11001","01","2",NA,"1",0,67.4761904761905
"19950","01","04","01","41001","01","2",NA,"1",0,105.972222222222
"19953","01","01","01","11001","01","3",NA,"1",0,49.9583333333333
"19955","01","01","01","17001","02","3",NA,"2",80000,76.3
"19960","01","04","01","25377","01","2",NA,"1",0,38.15
"19961","01","04","01","11001","02","2",NA,"1",0,38.15
"19966","01","01","01","11001","01","3",NA,"1",0,234.71875
"19966","02","02","01","25377","02","3",NA,"1",0,234.71875
"19966","03","02","01","25377","01","3",NA,"1",0,234.71875
"19966","04","02","01","25377","02","3",NA,"1",0,234.71875
"19966","05","02","01","11001","01","1","07","1",0,234.71875
"19966","06","02","01","11001","01","1","07","1",0,234.71875
"19967","01","01","01","11001","01","3",NA,"1",0,267.99473746024
"19967","02","01","01","11001","02","3",NA,"2",120000,267.99473746024
"19969","01","01","01","11001","01","3",NA,"1",0,166.004133410831
"19970","01","01","01","11001","02","3",NA,"1",0,93.5197727443918
"19971","01","01","01","11001","01","3",NA,"2",70000,188.036298337107
"19971","02","01","01","11001","02","3",NA,"1",0,188.036298337107
"19972","01","01","01","11001","01","3",NA,"1",0,486.571074016949
"19972","02","01","01","11001","02","3",NA,"1",0,486.571074016949
"19974","01","01","01","76001","02","3",NA,"1",0,34.8483545072692
"19975","01","04","01","11001","01","2",NA,"1",0,113.541666666667
"19976","01","01","01","11001","53","3",NA,"2",35000,973.990644934315
"19981","01","01","01","11001","01","3",NA,"1",0,53.421052631579
"20018","01","04","01","63001","53","2",NA,"1",0,129.452620014379
"20020","01","01","01","25175","03","3",NA,"1",0,147.507918479116
"20023","01","04","01","11001","03","2",NA,"1",0,183.985077004677
"20024","01","04","01","11001","03","2",NA,"1",0,244.721968115254
"20027","01","04","01","11001","01","2",NA,"1",0,257.866287449828
"20029","01","06","02","25377","50","3",NA,"3",0,96.9328604434962
"20033","01","04","01","11001","01","2",NA,"1",0,151.447534363929
"20034","01","04","01","01001","01","2",NA,"1",0,186.957389514736
"20038","01","01","01","11001","01","3",NA,"2",60000,217.662888955913
"20040","01","07","01","11001","02","8",NA,"1",0,221.332560286747
"20041","01","01","01","11001","01","3",NA,"1",0,6.95944881542377
"20043","01","01","01","11001","02","3",NA,"1",0,2.55406741816799
"20045","01","02","03","25377","01","3",NA,"1",0,14.0704907175679
"20045","02","01","01","11001","03","3",NA,"1",0,14.0704907175679
"20045","03","02","02","11001","04","3",NA,"1",0,14.0704907175679
"20046","01","01","01","15104","01","3",NA,"4",0,8.52683504065688
"20048","01","01","01","11001","01","3",NA,"2",50000,13.4334076150012
"20050","01","01","01","11001","01","3",NA,"1",0,10.8107445117994
"20055","01","01","01","25175","01","3",NA,"1",0,28.3594710436609
"20056","01","01","01","11001","01","3",NA,"2",50000,12.6216503832926
"20058","01","06","02","11001","02","3",NA,"1",0,9.5636933491751
"20061","01","04","01","25377","01","2",NA,"1",0,23.6522523777063
"20062","01","04","01","11001","02","2",NA,"1",0,34.7983915030854
"20063","01","01","01","11001","77","3",NA,"4",0,19.2178802186445
"20069","01","01","01","11001","02","3",NA,"1",0,13.043574462455
"20070","01","01","01","11001","01","3",NA,"2",0,27.0920160183525
"20070","02","02","01","11001","01","3",NA,"2",0,27.0920160183525
"20071","01","01","01","25269","01","3",NA,"1",0,24.770478840156
"20073","01","02","01","11001","01","3",NA,"1",0,54.075851794464
"20074","01","01","01","25899","01","3",NA,"1",0,60.2518988524916
"20074","02","02","01","25899","01","3",NA,"1",0,60.2518988524916
"20079","01","02","01","11001","53","1","10","1",0,20.7970794148262
"20080","01","01","01","11001","01","3",NA,"1",0,375.433850867027
"20084","01","01","01","25473","53","3",NA,"1",0,62.1571093142949
"20088","01","04","04","25758","04","2",NA,"1",0,15.0871995643598
"20107","01","04","01","11001","03","2",NA,"1",0,4.05010599631507
"20112","01","01","01","25269","01","3",NA,"1",0,1.74928400121464
"20113","01","06","03","25099","50","1","10","3",30000,8.0559205027087
"20116","01","01","01","11001","01","3",NA,"1",0,11.2282988201473
"20116","02","01","01","11001","01","3",NA,"3",30000,11.2282988201473
"20116","03","01","01","11001","01","3",NA,"3",30000,11.2282988201473
"20146","01","04","01","11001","04","2",NA,"1",0,562.95652173913
"20147","01","01","03","11001","01","3",NA,"1",0,718.259455325043
"20168","01","01","01","11001","03","3",NA,"3",70000,131.344009867383
"20176","01","01","01","11001","03","3",NA,"1",0,129.019607843137
"20176","02","05","01","11001","01","3",NA,"1",0,129.019607843137
"20186","01","04","01","01001","01","2",NA,"2",10000,380.802232047225
"20193","01","01","01","11001","01","3",NA,"1",0,65
"20193","02","01","01","25175","02","3",NA,"1",0,65
"20193","03","01","01","11001","03","3",NA,"1",0,65
"20202","01","02","03","11001","01","3",NA,"4",0,33.25143356082
"20205","01","04","01","01001","02","2",NA,"1",0,675.594523770878
"20212","01","02","01","11001","01","3",NA,"1",0,52.933294818241
"20215","01","01","01","11001","01","3",NA,"2",80000,56.8501310008509
"20219","01","01","01","25473","01","3",NA,"1",0,49.9832780286207
"20219","02","01","01","25473","01","3",NA,"1",0,49.9832780286207
"20227","01","01","01","11001","01","3",NA,"1",0,125.636823773789
"20228","01","04","01","11001","01","2",NA,"2",0,37.5743273616083
"20230","01","01","01","25754","01","3",NA,"1",0,20.7162345048778
"20231","01","06","01","25899","03","1","10","3",90000,17.4247746176149
"20234","01","01","01","25175","01","3",NA,"3",90000,158.74621640261
"20235","01","02","02","11001","01","3",NA,"3",60000,34.9569815017706
"20235","02","04","01","25899","01","2",NA,"1",0,34.9569815017706
"20235","03","06","02","25899","01","1","10","3",1e+05,34.9569815017706
"20238","01","01","01","11001","03","3",NA,"1",0,9.90240097647388
"20242","01","01","01","11001","01","3",NA,"2",50000,5.27211094170046
"20244","01","02","01","11001","01","3",NA,"1",0,171.795539957419
"20250","01","01","01","11001","01","3",NA,"2",60000,11.0900658391023
"20254","01","01","01","25175","02","3",NA,"1",0,9.96530739679499
"20254","02","01","01","25175","02","3",NA,"1",0,9.96530739679499
"20256","01","01","01","73001","01","3",NA,"2",50000,6.83436845587606
"20257","01","01","01","25214","02","3",NA,"2",0,10.842959141265
"20263","01","02","01","15516","02","3",NA,"1",0,8.9649335260638
"20268","01","01","01","11001","04","3",NA,"1",0,9.28463925099972
"20269","01","04","01","25260","01","2",NA,"1",0,3.03011241001172
"20270","01","01","01","25899","01","3",NA,"1",0,7.76799158868484
"20272","01","06","02","25214","53","8",NA,"2",12000,11.3653919431853
"20276","01","04","01","15759","01","2",NA,"1",0,7.93449252893707
"20279","01","01","01","11001","01","3",NA,"1",0,14.5410530907873
"20279","02","06","02","25269","01","1","10","1",0,14.5410530907873
"20282","01","01","01","25175","01","3",NA,"3",50000,35.8948292560739
"20286","01","04","01","25754","01","2",NA,"1",0,72.1312362608949
"20288","01","02","02","11001","01","3",NA,"1",0,22.6981395167083
"20296","01","04","01","01001","02","2",NA,"1",0,17.0452627115546
"20297","01","04","01","11001","02","2",NA,"1",0,35.1360554210569
"20297","02","04","01","25377","03","2",NA,"1",0,35.1360554210569
"20300","01","01","01","11001","01","3",NA,"1",0,38.8986064419709
"20300","02","04","01","25473","05","2",NA,"1",0,38.8986064419709
"20300","03","04","01","25175","01","2",NA,"1",0,38.8986064419709
"20303","01","04","01","11001","01","2",NA,"1",0,15.3068808869375
"20311","01","06","02","25214","50","3",NA,"3",60000,13.9613753221374
"20317","01","04","01","25290","01","2",NA,"1",0,157.014606401665
"20340","01","01","01","11001","01","3",NA,"1",0,144.41935483871
"20340","02","02","01","11001","01","3",NA,"1",0,144.41935483871
"20353","01","01","01","11001","04","3",NA,"2",1e+05,584.613538564617
"20368","01","01","01","11001","01","3",NA,"1",0,106.146399185398
"20374","01","04","01","11001","01","2",NA,"1",0,358.860215053763
"20394","01","01","01","11001","01","3",NA,"1",0,290.495954390407
"20394","02","01","01","11001","01","3",NA,"1",0,290.495954390407
"21103","01","04","01","11001","05","2",NA,"1",0,67.575
"21104","01","04","01","11001","01","2",NA,"1",0,1347.5
"21124","01","01","01","11001","01","3",NA,"2",40000,71.6125
"21124","02","01","01","11001","04","3",NA,"2",60000,71.6125
"21141","01","01","01","11001","51","3",NA,"1",0,206.111111111111
"22000","01","01","01","11001","01","3",NA,"1",0,109.921273854846
"22003","01","01","03","11001","01","3",NA,"2",0,233.230166196077
"22003","02","01","01","11001","02","3",NA,"2",0,233.230166196077
"22003","03","01","01","11001","03","3",NA,"2",0,233.230166196077
"22003","04","01","01","11001","04","3",NA,"2",0,233.230166196077
"22005","01","01","01","05266","01","3",NA,"2",0,44.40625
"22007","01","01","01","11001","01","1","03","1",0,574.842133932161
"22007","02","04","01","73585","01","1","77","1",0,574.842133932161
